ACE,date_only,hour,target_demanda,day_of_week,month,population_resident,student_count,outbound_commuters,employed_resident,Shape_Area,demand_density,pop_density,lag_1h,lag_24h,rolling_mean_3h
27.0,2015-07-01,19,0.0,2,7,15319.0,4775.0,116.0,547.0,962775.4206282,0.0,15911.29111917349,0.0,1.0,0.0
27.0,2015-07-01,20,0.0,2,7,15319.0,4775.0,116.0,547.0,962775.4206282,0.0,15911.29111917349,0.0,1.0,0.0
27.0,2015-07-01,21,0.0,2,7,15319.0,4775.0,116.0,547.0,962775.4206282,0.0,15911.29111917349,0.0,0.0,0.0
27.0,2015-07-01,22,0.0,2,7,15319.0,4775.0,116.0,547.0,962775.4206282,0.0,15911.29111917349,0.0,0.0,0.0
27.0,2015-07-01,23,0.0,2,7,15319.0,4775.0,116.0,547.0,962775.4206282,0.0,15911.29111917349,0.0,1.0,0.0
28.0,2015-05-17,0,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,,,
28.0,2015-05-17,1,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,,
28.0,2015-05-17,2,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,,
28.0,2015-05-17,3,1.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,,0.0
28.0,2015-05-17,4,1.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,,0.3333333333333333
28.0,2015-05-17,5,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,,0.6666666666666666
28.0,2015-05-17,6,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,,0.6666666666666666
28.0,2015-05-17,7,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,,0.3333333333333333
28.0,2015-05-17,8,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,,0.0
28.0,2015-05-17,9,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,,0.0
28.0,2015-05-17,10,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,,0.0
28.0,2015-05-17,11,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,,0.0
28.0,2015-05-17,12,2.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,,0.0
28.0,2015-05-17,13,3.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,2.0,,0.6666666666666666
28.0,2015-05-17,14,1.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,3.0,,1.6666666666666667
28.0,2015-05-17,15,1.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,,2.0
28.0,2015-05-17,16,2.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,1.0,,1.6666666666666667
28.0,2015-05-17,17,3.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,2.0,,1.3333333333333333
28.0,2015-05-17,18,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,3.0,,2.0
28.0,2015-05-17,19,3.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,0.0,,1.6666666666666667
28.0,2015-05-17,20,1.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,3.0,,2.0
28.0,2015-05-17,21,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,,1.3333333333333333
28.0,2015-05-17,22,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,,1.3333333333333333
28.0,2015-05-17,23,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,,0.3333333333333333
28.0,2015-05-18,0,1.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-18,1,1.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,0.0,0.3333333333333333
28.0,2015-05-18,2,1.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,0.0,0.6666666666666666
28.0,2015-05-18,3,1.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,1.0,1.0
28.0,2015-05-18,4,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,1.0,1.0
28.0,2015-05-18,5,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.6666666666666666
28.0,2015-05-18,6,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.3333333333333333
28.0,2015-05-18,7,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-18,8,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-18,9,1.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-18,10,3.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,1.0,0.0,0.3333333333333333
28.0,2015-05-18,11,3.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,3.0,0.0,1.3333333333333333
28.0,2015-05-18,12,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,3.0,2.0,2.3333333333333335
28.0,2015-05-18,13,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,3.0,2.0
28.0,2015-05-18,14,2.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,1.0,1.0
28.0,2015-05-18,15,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,1.0,0.6666666666666666
28.0,2015-05-18,16,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,2.0,0.6666666666666666
28.0,2015-05-18,17,1.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,3.0,0.6666666666666666
28.0,2015-05-18,18,1.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,0.0,0.3333333333333333
28.0,2015-05-18,19,2.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,1.0,3.0,0.6666666666666666
28.0,2015-05-18,20,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,1.0,1.3333333333333333
28.0,2015-05-18,21,1.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,0.0,1.0
28.0,2015-05-18,22,1.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,0.0,1.0
28.0,2015-05-18,23,0.0,0,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,0.0,0.6666666666666666
28.0,2015-05-19,0,1.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,1.0,0.6666666666666666
28.0,2015-05-19,1,2.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,1.0,1.0,0.6666666666666666
28.0,2015-05-19,2,1.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,2.0,1.0,1.0
28.0,2015-05-19,3,0.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,1.0,1.3333333333333333
28.0,2015-05-19,4,0.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,1.0
28.0,2015-05-19,5,0.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.3333333333333333
28.0,2015-05-19,6,0.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-19,7,1.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-19,8,0.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,0.0,0.3333333333333333
28.0,2015-05-19,9,1.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,1.0,0.3333333333333333
28.0,2015-05-19,10,4.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,3.1608208426959195,9333.90394848105,1.0,3.0,0.6666666666666666
28.0,2015-05-19,11,1.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,4.0,3.0,1.6666666666666667
28.0,2015-05-19,12,1.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,0.0,2.0
28.0,2015-05-19,13,0.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,0.0,2.0
28.0,2015-05-19,14,3.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,0.0,2.0,0.6666666666666666
28.0,2015-05-19,15,0.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,3.0,0.0,1.3333333333333333
28.0,2015-05-19,16,0.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,1.0
28.0,2015-05-19,17,1.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,1.0,1.0
28.0,2015-05-19,18,0.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,1.0,0.3333333333333333
28.0,2015-05-19,19,1.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,2.0,0.3333333333333333
28.0,2015-05-19,20,1.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,0.0,0.6666666666666666
28.0,2015-05-19,21,1.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,1.0,0.6666666666666666
28.0,2015-05-19,22,4.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,3.1608208426959195,9333.90394848105,1.0,1.0,1.0
28.0,2015-05-19,23,0.0,1,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,4.0,0.0,2.0
28.0,2015-05-20,0,0.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,1.0,1.6666666666666667
28.0,2015-05-20,1,1.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,2.0,1.3333333333333333
28.0,2015-05-20,2,1.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,1.0,0.3333333333333333
28.0,2015-05-20,3,0.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,0.0,0.6666666666666666
28.0,2015-05-20,4,0.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.6666666666666666
28.0,2015-05-20,5,0.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.3333333333333333
28.0,2015-05-20,6,0.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-20,7,0.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,1.0,0.0
28.0,2015-05-20,8,2.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-20,9,2.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,2.0,1.0,0.6666666666666666
28.0,2015-05-20,10,1.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,2.0,4.0,1.3333333333333333
28.0,2015-05-20,11,1.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,1.0,1.6666666666666667
28.0,2015-05-20,12,0.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,1.0,1.3333333333333333
28.0,2015-05-20,13,2.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,0.0,0.6666666666666666
28.0,2015-05-20,14,0.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,3.0,1.0
28.0,2015-05-20,15,2.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,0.0,0.6666666666666666
28.0,2015-05-20,16,0.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,0.0,1.3333333333333333
28.0,2015-05-20,17,2.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,1.0,0.6666666666666666
28.0,2015-05-20,18,0.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,0.0,1.3333333333333333
28.0,2015-05-20,19,1.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,1.0,0.6666666666666666
28.0,2015-05-20,20,3.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,1.0,1.0,1.0
28.0,2015-05-20,21,1.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,3.0,1.0,1.3333333333333333
28.0,2015-05-20,22,6.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,4.741231264043879,9333.90394848105,1.0,4.0,1.6666666666666667
28.0,2015-05-20,23,5.0,2,5,11812.0,4049.0,29.0,451.0,1265494.05963431,3.9510260533698993,9333.90394848105,6.0,0.0,3.3333333333333335
28.0,2015-05-21,0,1.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,5.0,0.0,4.0
28.0,2015-05-21,1,0.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,1.0,4.0
28.0,2015-05-21,2,0.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,1.0,2.0
28.0,2015-05-21,3,0.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.3333333333333333
28.0,2015-05-21,4,0.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-21,5,0.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-21,6,0.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-21,7,0.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-21,8,1.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,2.0,0.0
28.0,2015-05-21,9,2.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,1.0,2.0,0.3333333333333333
28.0,2015-05-21,10,1.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,2.0,1.0,1.0
28.0,2015-05-21,11,1.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,1.0,1.3333333333333333
28.0,2015-05-21,12,1.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,0.0,1.3333333333333333
28.0,2015-05-21,13,2.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,1.0,2.0,1.0
28.0,2015-05-21,14,1.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,2.0,0.0,1.3333333333333333
28.0,2015-05-21,15,2.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,1.0,2.0,1.3333333333333333
28.0,2015-05-21,16,0.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,0.0,1.6666666666666667
28.0,2015-05-21,17,0.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,2.0,1.0
28.0,2015-05-21,18,2.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,0.0,0.6666666666666666
28.0,2015-05-21,19,0.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,1.0,0.6666666666666666
28.0,2015-05-21,20,2.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,3.0,0.6666666666666666
28.0,2015-05-21,21,1.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,2.0,1.0,1.3333333333333333
28.0,2015-05-21,22,3.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,1.0,6.0,1.0
28.0,2015-05-21,23,4.0,3,5,11812.0,4049.0,29.0,451.0,1265494.05963431,3.1608208426959195,9333.90394848105,3.0,5.0,2.0
28.0,2015-05-22,0,0.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,4.0,1.0,2.6666666666666665
28.0,2015-05-22,1,1.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,0.0,2.3333333333333335
28.0,2015-05-22,2,2.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,1.0,0.0,1.6666666666666667
28.0,2015-05-22,3,0.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,0.0,1.0
28.0,2015-05-22,4,0.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,1.0
28.0,2015-05-22,5,0.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.6666666666666666
28.0,2015-05-22,6,0.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-22,7,1.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-22,8,1.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,1.0,0.3333333333333333
28.0,2015-05-22,9,0.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,2.0,0.6666666666666666
28.0,2015-05-22,10,2.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,1.0,0.6666666666666666
28.0,2015-05-22,11,2.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,2.0,1.0,1.0
28.0,2015-05-22,12,2.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,2.0,1.0,1.3333333333333333
28.0,2015-05-22,13,0.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,2.0,2.0
28.0,2015-05-22,14,2.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,1.0,1.3333333333333333
28.0,2015-05-22,15,0.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,2.0,1.3333333333333333
28.0,2015-05-22,16,2.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,0.0,0.6666666666666666
28.0,2015-05-22,17,1.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,2.0,0.0,1.3333333333333333
28.0,2015-05-22,18,0.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,2.0,1.0
28.0,2015-05-22,19,1.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,0.0,1.0
28.0,2015-05-22,20,1.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,2.0,0.6666666666666666
28.0,2015-05-22,21,3.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,1.0,1.0,0.6666666666666666
28.0,2015-05-22,22,3.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,3.0,3.0,1.6666666666666667
28.0,2015-05-22,23,0.0,4,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,3.0,4.0,2.3333333333333335
28.0,2015-05-23,0,2.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,0.0,2.0
28.0,2015-05-23,1,2.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,2.0,1.0,1.6666666666666667
28.0,2015-05-23,2,0.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,2.0,1.3333333333333333
28.0,2015-05-23,3,0.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,1.3333333333333333
28.0,2015-05-23,4,3.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,0.0,0.0,0.6666666666666666
28.0,2015-05-23,5,1.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,3.0,0.0,1.0
28.0,2015-05-23,6,1.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,0.0,1.3333333333333333
28.0,2015-05-23,7,0.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,1.0,1.6666666666666667
28.0,2015-05-23,8,2.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,1.0,0.6666666666666666
28.0,2015-05-23,9,2.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,2.0,0.0,1.0
28.0,2015-05-23,10,3.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,2.37061563202194,9333.90394848105,2.0,2.0,1.3333333333333333
28.0,2015-05-23,11,0.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,3.0,2.0,2.3333333333333335
28.0,2015-05-23,12,0.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,2.0,1.6666666666666667
28.0,2015-05-23,13,0.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,0.0,1.0
28.0,2015-05-23,14,0.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,2.0,0.0
28.0,2015-05-23,15,1.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,0.0,0.0
28.0,2015-05-23,16,1.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,2.0,0.3333333333333333
28.0,2015-05-23,17,0.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,1.0,0.6666666666666666
28.0,2015-05-23,18,1.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,0.0,0.0,0.6666666666666666
28.0,2015-05-23,19,2.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,1.0,1.0,0.6666666666666666
28.0,2015-05-23,20,1.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,2.0,1.0,1.0
28.0,2015-05-23,21,0.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,3.0,1.3333333333333333
28.0,2015-05-23,22,2.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,3.0,1.0
28.0,2015-05-23,23,2.0,5,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,2.0,0.0,1.0
28.0,2015-05-24,0,1.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,2.0,2.0,1.3333333333333333
28.0,2015-05-24,1,1.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,2.0,1.6666666666666667
28.0,2015-05-24,2,1.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,0.0,1.3333333333333333
28.0,2015-05-24,3,1.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,0.0,1.0
28.0,2015-05-24,4,1.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.7902052106739799,9333.90394848105,1.0,3.0,1.0
28.0,2015-05-24,5,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,1.0,1.0,1.0
28.0,2015-05-24,6,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,0.0,1.0,0.6666666666666666
28.0,2015-05-24,7,2.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,1.5804104213479595,9333.90394848105,0.0,0.0,0.3333333333333333
28.0,2015-05-24,8,0.0,6,5,11812.0,4049.0,29.0,451.0,1265494.05963431,0.0,9333.90394848105,2.0,2.0,0.6666666666666666
